"ecli","voorzitter_id","voorzitter_naam","voorzitter_start_date","experience_voorzitter_days","single_panel","single_judge","panel","griffier_naam","griffier_start_date","griffier_first_ecli","experience_griffier_days","griffier_no_of_cases","issued","id","institution","institution_cat","procedure_level","beroep","hoger_beroep","procedure_type","url","outcome","outcome_binary","gegrond","ongegrond","hand_checked",,"relative_experience","complexity_ecli_references","complexity_verdict_length","complexity_law_references","complexity_index","gender"
"ECLI:NL:RVS:2020:1258","8c9df319-0d4d-44d5-8c43-2298a8482ff3","E.A. Minderhoud",1993-08-08 22:00:00,9781,"panel",0,1,"M. Scheele",2015-02-25 00:00:00,"ECLI:NL:RVS:2015:537",1911,127,2020-05-20 00:00:00,"8d297a8a-68f0-4f59-9e6a-2f56a7cccf3f","http://standaarden.overheid.nl/owms/terms/Raad_van_State","RVS","beroep",1,0,"http://psi.rechtspraak.nl/procedure#eersteAanlegEnkelvoudig","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RVS:2020:1258&keyword=griffier","ongegrond","ongegrond",0,1,0,5025.0000,7870,0,8198,1,9.198,"male"
"ECLI:NL:CBB:2020:1029","76294b92-f20a-4f79-9d9a-b74f60ef1416","W.C.E. Winfield",1995-04-17 22:00:00,9380,"single",1,0,"C.H. Vrijsen",2020-06-16 00:00:00,"ECLI:NL:CBB:2020:405",189,42,2020-12-22 00:00:00,"b25f091c-39a6-4c25-8897-1b6fa66e0723","http://standaarden.overheid.nl/owms/terms/College_van_Beroep_voor_het_bedrijfsleven","CBB","beroep",1,0,"http://psi.rechtspraak.nl/procedure#eersteAanlegEnkelvoudig","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:CBB:2020:1029&keyword=griffier","ongegrond","ongegrond",0,1,0,5024.0000,9191,9,15108,5,29.108,"male"
"ECLI:NL:RVS:2020:943","703aade7-db20-4a70-88a8-c5341d77e740","W.D.M. van Diepenbeek",1978-09-30 22:00:00,15158,"single",1,0,"W.M. Boer",2015-06-22 00:00:00,"ECLI:NL:RVS:2015:2084",1745,126,2020-04-01 00:00:00,"cc4f27fa-fc7a-4010-ab0c-d7fb177b9427","http://standaarden.overheid.nl/owms/terms/Raad_van_State","RVS","beroep",1,0,"http://psi.rechtspraak.nl/procedure#tussenuitspraakBestuurlijkeLus","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RVS:2020:943&keyword=griffier","gegrond","gegrond",1,0,0,5024.0000,13413,0,9335,0,9.335,"female"
"ECLI:NL:CBB:2020:526","76294b92-f20a-4f79-9d9a-b74f60ef1416","W.C.E. Winfield",1995-04-17 22:00:00,9247,"single",1,0,"C.H. Vrijsen",2020-06-16 00:00:00,"ECLI:NL:CBB:2020:405",56,42,2020-08-11 00:00:00,"39632b9a-ba19-4ee5-ba99-50a70f4f8ed6","http://standaarden.overheid.nl/owms/terms/College_van_Beroep_voor_het_bedrijfsleven","CBB","beroep",1,0,"http://psi.rechtspraak.nl/procedure#eersteAanlegEnkelvoudig","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:CBB:2020:526&keyword=griffier","ongegrond","ongegrond",0,1,0,5022.0000,9191,0,6972,2,8.972,"male"
"ECLI:NL:RBDHA:2020:3532","c7540847-9a70-469b-8ce2-fb5bc865098d","M. Kraefft",2000-12-20 23:00:00,7055,"single",1,0,"A.W. Martens",2006-02-23 00:00:00,"ECLI:NL:RBSGR:2006:AW2544",5165,134,2020-04-15 00:00:00,"8c8fbfd3-8960-4b2e-8150-184d59d9705c","http://standaarden.overheid.nl/owms/terms/Rechtbank_Den_Haag","RBDHA","beroep",1,0,"http://psi.rechtspraak.nl/procedure#eersteAanlegEnkelvoudig","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBDHA:2020:3532&keyword=griffier","ongegrond","ongegrond",0,1,0,5022.0000,1890,4,16109,0,20.109,"male"
"ECLI:NL:RBAMS:2020:5762","3185e6d9-be46-4ef9-92cb-171b12bc65ee","M.F. Ferdinandusse",2008-12-31 23:00:00,4344,"single",1,0,"E.H. Kalse-Spoon",2014-01-21 00:00:00,"ECLI:NL:RBAMS:2014:158",2498,144,2020-11-23 00:00:00,"88e27540-f0c8-4038-8c4c-6a439aedf868","http://standaarden.overheid.nl/owms/terms/Rechtbank_Amsterdam","RBAMS","beroep",1,0,"http://psi.rechtspraak.nl/procedure#eersteAanlegEnkelvoudig","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBAMS:2020:5762&keyword=griffier","ongegrond","ongegrond",0,1,0,5021.0000,1846,1,5922,1,7.922,"male"
"ECLI:NL:RBNHO:2020:2528","8c415ae4-48fb-48cd-becd-238384902179","J.J. Maarleveld",2010-03-31 22:00:00,3658,"single",1,0,"M. van Excel",2015-12-04 00:00:00,"ECLI:NL:RBNHO:2015:10377",1585,64,2020-04-06 00:00:00,"605dd720-c4c9-4921-a6b9-f8edd6ce826b","http://standaarden.overheid.nl/owms/terms/Rechtbank_Noord-Holland","RBNHO","beroep",1,0,"http://psi.rechtspraak.nl/procedure#voorlopigeVoorziening","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2020:2528&keyword=griffier","gegrond","gegrond",1,0,0,5018.0000,2073,1,4788,3,8.788,"male"
"ECLI:NL:RBAMS:2020:1077","6d240659-8347-46cb-8006-ba1e174b807c","J.T. Kruis",2009-03-31 22:00:00,3971,"single",1,0,"L.C. Trommel",2017-09-04 00:00:00,"ECLI:NL:RBAMS:2017:10082",893,119,2020-02-14 00:00:00,"0df80096-d7aa-42a4-8e47-2a1bcffe03ce","http://standaarden.overheid.nl/owms/terms/Rechtbank_Amsterdam","RBAMS","beroep",1,0,"http://psi.rechtspraak.nl/procedure#mondelingeUitspraak","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBAMS:2020:1077&keyword=griffier","niet_ontvankelijk","ongegrond",0,1,0,5012.0000,3078,0,2824,0,2.824,"male"
"ECLI:NL:RBZWB:2020:4407","95dd0840-8b34-4060-9bd5-dcc3f961f6ae","L.P. Hertsig",1997-03-31 22:00:00,8570,"single",1,0,"C.F.E.M. Mes",2019-04-26 00:00:00,"ECLI:NL:RBZWB:2019:1988",510,42,2020-09-17 00:00:00,"109e1682-b174-4d8a-86f4-038d3c260bdd","http://standaarden.overheid.nl/owms/terms/Rechtbank_Zeeland-West-Brabant","RBZWB","beroep",1,0,"http://psi.rechtspraak.nl/procedure#voorlopigeVoorziening","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBZWB:2020:4407&keyword=griffier","ongegrond","ongegrond",0,1,0,5012.0000,8060,5,14993,8,27.993,"female"
"ECLI:NL:RBAMS:2020:3354","ee83485b-b991-4d5a-aa05-c9cc8063a5bf","R. Hirzalla",2010-01-10 23:00:00,3823,"single",1,0,"L.C. Trommel",2017-09-04 00:00:00,"ECLI:NL:RBAMS:2017:10082",1030,119,2020-06-30 00:00:00,"68666b49-6c59-4351-b597-d1c4344708e1","http://standaarden.overheid.nl/owms/terms/Rechtbank_Amsterdam","RBAMS","beroep",1,0,"http://psi.rechtspraak.nl/procedure#eersteAanlegEnkelvoudig","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBAMS:2020:3354&keyword=griffier","niet_ontvankelijk","ongegrond",0,1,0,5011.0000,2793,0,3596,0,3.596,"male"
"ECLI:NL:RBNHO:2020:7956","f650f9c5-b450-4e5a-a47d-d9845b1e76d9","M.P. de Valk",1991-03-31 22:00:00,10740,"single",1,0,"F. Voskamp",2010-04-12 00:00:00,"ECLI:NL:RBHAA:2010:BO6471",3789,100,2020-08-26 00:00:00,"7f295c26-0030-4dc2-a576-0542efc54917","http://standaarden.overheid.nl/owms/terms/Rechtbank_Noord-Holland","RBNHO","beroep",1,0,"http://psi.rechtspraak.nl/procedure#eersteAanlegEnkelvoudig","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2020:7956&keyword=griffier","ongegrond","ongegrond",0,1,0,5007.0000,6951,0,4049,0,4.049,"male"
"ECLI:NL:RVS:2020:373","1002eabb-d4c6-481c-a27f-93700c827b7c","R. Uylenburg",2012-06-01 00:00:00,2805,"panel",0,1,"M. Scheele",2015-02-25 00:00:00,"ECLI:NL:RVS:2015:537",1806,127,2020-02-05 00:00:00,"11d60962-01bd-4dab-93c6-5ecb32ab28be","http://standaarden.overheid.nl/owms/terms/Raad_van_State","RVS","beroep",1,0,"http://psi.rechtspraak.nl/procedure#tussenuitspraakBestuurlijkeLus","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RVS:2020:373&keyword=griffier","gegrond","gegrond",1,0,1,5005.0000,999,3,15560,0,18.56,"female"
"ECLI:NL:RBZWB:2020:3980","c1d4bd67-537d-4c21-baab-150fe883f257","J.L. Sierkstra",2000-08-14 22:00:00,7315,"single",1,0,"A.J.J. Sterks",2017-12-28 00:00:00,"ECLI:NL:RBZWB:2017:8561",971,50,2020-08-25 00:00:00,"6c79630a-ba6c-4437-85c9-bf41e21e694f","http://standaarden.overheid.nl/owms/terms/Rechtbank_Zeeland-West-Brabant","RBZWB","beroep",1,0,"http://psi.rechtspraak.nl/procedure#voorlopigeVoorziening","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBZWB:2020:3980&keyword=griffier","ongegrond","ongegrond",0,1,0,5000.0000,6344,1,4472,4,9.472,"male"
"ECLI:NL:RVS:2020:1820","e543f348-e173-4698-bcb9-834be026e24d","F.D. van Heijningen",2014-09-01 00:00:00,2158,"single",1,0,"R. van Heusden",2000-08-04 00:00:00,"ECLI:NL:RVS:2000:AA6707",7299,1057,2020-07-29 00:00:00,"70451518-67ee-436e-9d23-9b10baf420b1","http://standaarden.overheid.nl/owms/terms/Raad_van_State","RVS","h_beroep",0,1,"http://psi.rechtspraak.nl/procedure#hogerBeroep","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RVS:2020:1820&keyword=griffier","gegrond","gegrond",1,0,0,5000.0000,-5141,1,11374,1,13.374,"male"
"ECLI:NL:RVS:2020:189","53120af8-fa3c-4e64-a543-980d4fd313d7","E. Steendijk",1995-01-01 00:00:00,9152,"single",1,0,"B. Ley-Nell",2017-02-22 00:00:00,"ECLI:NL:RVS:2017:476",1064,155,2020-01-22 00:00:00,"cb99d4da-e3db-4c47-9372-399820e7f530","http://standaarden.overheid.nl/owms/terms/Raad_van_State","RVS","h_beroep",0,1,"http://psi.rechtspraak.nl/procedure#hogerBeroep","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RVS:2020:189&keyword=griffier","ongegrond","ongegrond",0,1,0,4995.0000,8088,0,7052,2,9.052,"female"
"ECLI:NL:CBB:2020:233","d2ac8f1d-f83a-40b2-8013-d881333795fd","W.A.J. van Lierop",1991-12-19 22:59:59,10336,"panel",0,1,"C.H.R. Mattheussens",2019-05-14 00:00:00,"ECLI:NL:CBB:2019:201",329,65,2020-04-07 00:00:00,"4a196824-7c69-462c-acb8-c25eafbb98ae","http://standaarden.overheid.nl/owms/terms/College_van_Beroep_voor_het_bedrijfsleven","CBB","beroep",1,0,"http://psi.rechtspraak.nl/procedure#eersteAanlegMeervoudig","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:CBB:2020:233&keyword=griffier","gegrond","gegrond",1,0,0,4991.0000,10007,0,7793,5,12.793,"male"
"ECLI:NL:RBZWB:2020:2283","6f221144-e6fe-469e-8931-fe731f3c73fa","Th. Peters",2000-10-11 22:00:00,7165,"single",1,0,"N.A. D’Hoore",2003-11-24 00:00:00,"ECLI:NL:RBBRE:2003:AN9147",6027,157,2020-05-25 00:00:00,"dd7ba4d7-e135-4ccb-a1b8-f6a4086b7352","http://standaarden.overheid.nl/owms/terms/Rechtbank_Zeeland-West-Brabant","RBZWB","beroep",1,0,"http://psi.rechtspraak.nl/procedure#voorlopigeVoorzieningbodemzaak","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBZWB:2020:2283&keyword=griffier","gegrond","gegrond",1,0,0,4990.0000,1138,2,40042,10,52.042,"male"
"ECLI:NL:RBOVE:2020:1248","b308fecb-6e79-4ed8-94b9-cda7f8d5dcdf","A.J.G.M. van Montfort",2000-07-27 22:00:00,7179,"single",1,0,"H.E. Melissen",2019-07-15 00:00:00,"ECLI:NL:RBOVE:2019:2402",253,19,2020-03-24 00:00:00,"64c111d0-b559-4ffd-9be6-c63e113edc7b","http://standaarden.overheid.nl/owms/terms/Rechtbank_Overijssel","RBOVE","beroep",1,0,"http://psi.rechtspraak.nl/procedure#eersteAanlegEnkelvoudig","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBOVE:2020:1248&keyword=griffier","gegrond","gegrond",1,0,0,4989.0000,6926,2,21797,0,23.797,"male"
"ECLI:NL:CBB:2020:596","5e0c4f43-f997-4a9e-afc7-79d24e1d57b1","A.W.C.M. van Emmerik",2006-12-31 23:00:00,4992,"panel",0,1,"E.D.H. Nanninga",2019-05-14 00:00:00,"ECLI:NL:CBB:2019:198",476,83,2020-09-01 00:00:00,"1449ec8d-836e-4645-841a-24b818191c63","http://standaarden.overheid.nl/owms/terms/College_van_Beroep_voor_het_bedrijfsleven","CBB","beroep",1,0,"http://psi.rechtspraak.nl/procedure#eersteAanlegEnkelvoudig","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:CBB:2020:596&keyword=griffier","gegrond","gegrond",1,0,0,4987.0000,4516,8,15009,5,28.009,"female"
"ECLI:NL:RBAMS:2020:1370","06f8897b-7b65-434e-90ec-fb6a07c43d85","L.H. Waller",1993-04-30 22:00:00,9804,"single",1,0,"M. Journée",2017-11-27 00:00:00,"ECLI:NL:RBDHA:2017:14012",828,43,2020-03-04 00:00:00,"e1eeaff4-a8a3-46f3-b746-f3d34d4e54db","http://standaarden.overheid.nl/owms/terms/Rechtbank_Amsterdam","RBAMS","beroep",1,0,"http://psi.rechtspraak.nl/procedure#voorlopigeVoorzieningbodemzaak","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBAMS:2020:1370&keyword=griffier","ongegrond","ongegrond",0,1,0,4987.0000,8976,1,17290,0,18.29,"female"
"ECLI:NL:CBB:2020:566","58e58426-c76d-4a47-85a2-25de9b1cbeed","H.L. van der Beek",1995-05-07 22:00:00,9234,"panel",0,1,"J.M.M. Bancken",2008-06-25 00:00:00,"ECLI:NL:CBB:2008:BD5974",4437,244,2020-08-18 00:00:00,"19931b1d-5e80-444b-90eb-8b6f4e1350bf","http://standaarden.overheid.nl/owms/terms/College_van_Beroep_voor_het_bedrijfsleven","CBB","beroep",1,0,"http://psi.rechtspraak.nl/procedure#eersteAanlegMeervoudig","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:CBB:2020:566&keyword=griffier","ongegrond","ongegrond",0,1,0,4981.0000,4797,1,9650,2,12.65,"male"
"ECLI:NL:RBNHO:2020:3533","2033320c-6f4e-4507-a946-72b2c046a3b9","M.C. van As",2004-03-14 23:00:00,5905,"single",1,0,"M. van der Elst",2020-04-03 00:00:00,"ECLI:NL:RBNHO:2020:2392",42,132,2020-05-15 00:00:00,"1c7d3b42-e5e1-4334-a936-54c711c93eba","http://standaarden.overheid.nl/owms/terms/Rechtbank_Noord-Holland","RBNHO","beroep",1,0,"http://psi.rechtspraak.nl/procedure#eersteAanlegEnkelvoudig","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2020:3533&keyword=griffier","niet_ontvankelijk","ongegrond",0,1,0,4977.0000,5863,0,2678,0,2.678,"female"
"ECLI:NL:RVS:2020:1240","31dbd69d-278f-4871-9fb2-5481882cc171","B.J. van Ettekoven",1986-10-31 22:59:59,12253,"single",1,0,"M.J. van der Zijpp",2001-04-26 00:00:00,"ECLI:NL:RVS:2001:AB1368",6963,812,2020-05-19 00:00:00,"014b9663-e035-46b5-99a4-38b773c86b86","http://standaarden.overheid.nl/owms/terms/Raad_van_State","RVS","h_beroep",0,1,"http://psi.rechtspraak.nl/procedure#voorlopigeVoorziening","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RVS:2020:1240&keyword=griffier","ongegrond","ongegrond",0,1,0,4977.0000,5290,0,10473,4,14.473,"male"
"ECLI:NL:CBB:2020:751","8c3bbff1-9f11-4d55-81b1-c7d666ac4793","H.C.P. Venema",1992-12-02 22:59:59,10190,"single",1,0,"I.S. Ouwehand",2020-05-12 00:00:00,"ECLI:NL:CBB:2020:335",168,38,2020-10-27 00:00:00,"25027044-13bc-4ca6-bb6c-47f432f34cd6","http://standaarden.overheid.nl/owms/terms/College_van_Beroep_voor_het_bedrijfsleven","CBB","beroep",1,0,"http://psi.rechtspraak.nl/procedure#eersteAanlegEnkelvoudig","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:CBB:2020:751&keyword=griffier","gegrond","gegrond",1,0,0,4971.0000,10022,5,21486,2,28.486,"male"
"ECLI:NL:RVS:2020:1332","827bb29f-0ae9-4fc2-9c4b-e30f2461804a","C.H.M. van Altena",1983-11-30 22:59:59,13334,"panel",0,1,"R.J.R. Hazen",2005-11-02 00:00:00,"ECLI:NL:RVS:2005:3",5327,768,2020-06-03 00:00:00,"2a5239e3-b752-4b9a-8549-55c4748f8789","http://standaarden.overheid.nl/owms/terms/Raad_van_State","RVS","beroep",1,0,"http://psi.rechtspraak.nl/procedure#eersteAanlegMeervoudig","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RVS:2020:1332&keyword=griffier","gegrond","gegrond",1,0,0,4968.0000,8007,3,17785,1,21.785,"female"
"ECLI:NL:RVS:2020:806","54af39de-eb7b-467d-8917-d8de8bbe4b62","E.J. Daalder",2017-09-30 22:00:00,899,"single",1,0,"C. Sparreboom",1999-05-27 00:00:00,"ECLI:NL:RVS:1999:AA3632",7601,899,2020-03-18 00:00:00,"872b01d0-d6b6-47d4-97f7-ee9c51e5b184","http://standaarden.overheid.nl/owms/terms/Raad_van_State","RVS","beroep",1,0,"http://psi.rechtspraak.nl/procedure#eersteAanlegEnkelvoudig","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RVS:2020:806&keyword=griffier","ongegrond","ongegrond",0,1,0,4964.0000,-6702,1,7098,2,10.098,"male"
"ECLI:NL:RVS:2020:600","703aade7-db20-4a70-88a8-c5341d77e740","W.D.M. van Diepenbeek",1978-09-30 22:00:00,15123,"single",1,0,"A.J. Kuipers",1999-11-19 00:00:00,"ECLI:NL:RVS:1999:AA4030",7404,618,2020-02-26 00:00:00,"fc80abb0-efe2-4bb2-ac50-747b7067ef73","http://standaarden.overheid.nl/owms/terms/Raad_van_State","RVS","beroep",1,0,"http://psi.rechtspraak.nl/procedure#eersteAanlegEnkelvoudig","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RVS:2020:600&keyword=griffier","ongegrond","ongegrond",0,1,0,4963.0000,7719,1,25504,9,35.504,"female"
"ECLI:NL:RVS:2020:3049","8c3bbff1-9f11-4d55-81b1-c7d666ac4793","H.C.P. Venema",1992-12-02 22:59:59,10242,"single",1,0,"C. Sparreboom",1999-05-27 00:00:00,"ECLI:NL:RVS:1999:AA3632",7876,899,2020-12-18 00:00:00,"682d256c-086a-4045-83eb-759aa7008c77","http://standaarden.overheid.nl/owms/terms/Raad_van_State","RVS","beroep",1,0,"http://psi.rechtspraak.nl/procedure#vereenvoudigdeBehandeling","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RVS:2020:3049&keyword=griffier","gegrond","gegrond",1,0,0,4963.0000,2366,1,19959,16,36.959,"male"
"ECLI:NL:RBLIM:2020:10323","0a6de6cf-9ec4-42a8-b548-80bdf1f629be","A. Snijders",2017-09-30 22:00:00,1179,"single",1,0,"E.W. Seylhouwer",1999-11-10 00:00:00,"ECLI:NL:RBMAA:1999:AA8247",7714,140,2020-12-23 00:00:00,"e33b85c8-8b56-411e-a369-28c82b233815","http://standaarden.overheid.nl/owms/terms/Rechtbank_Limburg","RBLIM","beroep",1,0,"http://psi.rechtspraak.nl/procedure#eersteAanlegEnkelvoudig","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBLIM:2020:10323&keyword=griffier","gegrond","gegrond",1,0,0,4963.0000,-6535,2,28647,4,34.647,"male"
"ECLI:NL:CBB:2020:1014","827bb29f-0ae9-4fc2-9c4b-e30f2461804a","C.H.M. van Altena",1983-11-30 22:59:59,13536,"single",1,0,"P.M.M. van Zanten",2015-02-04 00:00:00,"ECLI:NL:RVS:2015:302",2148,230,2020-12-22 00:00:00,"e2cc63f3-9587-449b-98ce-496e52a18a11","http://standaarden.overheid.nl/owms/terms/College_van_Beroep_voor_het_bedrijfsleven","CBB","beroep",1,0,"http://psi.rechtspraak.nl/procedure#eersteAanlegEnkelvoudig","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:CBB:2020:1014&keyword=griffier","ongegrond","ongegrond",0,1,0,4962.0000,11388,7,12287,5,24.287,"female"
"ECLI:NL:RBAMS:2020:4632","8544a42e-cc7c-438b-8fd6-1677f0ce4f3a","C.M. Georgiades",2019-09-30 22:00:00,203,"single",1,0,"R. Boerlage",2018-03-28 00:00:00,"ECLI:NL:RBAMS:2018:1767",755,15,2020-04-21 00:00:00,"ad457dfe-f4b6-4c94-811b-1643f6d84246","http://standaarden.overheid.nl/owms/terms/Rechtbank_Amsterdam","RBAMS","beroep",1,0,"http://psi.rechtspraak.nl/procedure#eersteAanlegEnkelvoudig","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBAMS:2020:4632&keyword=griffier","ongegrond","ongegrond",0,1,0,4961.0000,-552,2,11957,6,19.957,"female"
"ECLI:NL:RBZWB:2020:1387","e139f565-de53-477f-8a1c-621834f3c826","V.M. Schotanus",2005-05-31 22:00:00,5409,"single",1,0,"M.I.P. Buteijn",2015-03-10 00:00:00,"ECLI:NL:RBZWB:2015:1831",1840,47,2020-03-23 00:00:00,"b2577162-51f3-405c-bf75-7619ded65b33","http://standaarden.overheid.nl/owms/terms/Rechtbank_Zeeland-West-Brabant","RBZWB","beroep",1,0,"http://psi.rechtspraak.nl/procedure#eersteAanlegEnkelvoudig","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBZWB:2020:1387&keyword=griffier","ongegrond","ongegrond",0,1,0,4958.0000,3569,1,16239,0,17.239,"female"
"ECLI:NL:RBGEL:2020:3203","4a93b1cc-706e-4d29-9066-d719d2d83c92","J.J.W.P. van Gastel",2007-01-31 23:00:00,4900,"single",1,0,"E. Mengerink",2015-01-15 00:00:00,"ECLI:NL:RBGEL:2015:134",1995,153,2020-07-02 00:00:00,"b28edef7-2702-4caa-9a90-b61c8c16b156","http://standaarden.overheid.nl/owms/terms/Rechtbank_Gelderland","RBGEL","beroep",1,0,"http://psi.rechtspraak.nl/procedure#eersteAanlegEnkelvoudig","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBGEL:2020:3203&keyword=griffier","ongegrond","ongegrond",0,1,0,4957.0000,2905,2,19081,1,22.081,"male"
"ECLI:NL:RVS:2020:1812","2af5b039-6248-40e7-8ce6-5e6899bd8808","P.B.M.J. van der Beek-Gillessen",1986-02-03 00:00:00,12595,"panel",0,1,"Y. Soffner",2012-04-04 00:00:00,"ECLI:NL:RVS:2012:BW0786",3038,146,2020-07-29 00:00:00,"3e8d100a-a454-4e60-84c8-4b89d9c1f6b2","http://standaarden.overheid.nl/owms/terms/Raad_van_State","RVS","h_beroep",0,1,"http://psi.rechtspraak.nl/procedure#hogerBeroep","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RVS:2020:1812&keyword=griffier","ongegrond","ongegrond",0,1,1,4956.0000,9557,0,7386,0,7.386,"female"
"ECLI:NL:RBZWB:2020:3568","d21e1526-9d10-4798-98cb-8b1fb3473959","E.J. Govaers",2001-02-05 23:00:00,7115,"single",1,0,"M.A. de Rooij",2005-02-17 00:00:00,"ECLI:NL:RBBRE:2005:AS7900",5643,148,2020-07-31 00:00:00,"ea9fcaf0-f8b9-4d40-abe2-1cc6ecad0ce6","http://standaarden.overheid.nl/owms/terms/Rechtbank_Zeeland-West-Brabant","RBZWB","beroep",1,0,"http://psi.rechtspraak.nl/procedure#eersteAanlegEnkelvoudig","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBZWB:2020:3568&keyword=griffier","gegrond","gegrond",1,0,0,4954.0000,1472,1,7883,5,13.883,"male"
"ECLI:NL:RVS:2020:1593","4e65d25e-243f-48a3-8a70-db97b279221b","B.P.M. van Ravels",2014-09-01 00:00:00,2137,"single",1,0,"H. Oranje",2009-07-01 00:00:00,"ECLI:NL:RVS:2009:BJ1111",4025,331,2020-07-08 00:00:00,"5d7651bf-0ef3-47ef-990b-814695fc508b","http://standaarden.overheid.nl/owms/terms/Raad_van_State","RVS","h_beroep",0,1,"http://psi.rechtspraak.nl/procedure#hogerBeroep","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RVS:2020:1593&keyword=griffier","ongegrond","ongegrond",0,1,0,4950.0000,-1888,2,30742,2,34.742,"male"
"ECLI:NL:RBMNE:2020:1567","4d79b1de-e796-4c16-ad93-9cf9636a693f","V.E. van der Does",2009-03-31 22:00:00,4025,"panel",0,1,"M.E.C. Bakker",2006-04-11 00:00:00,"ECLI:NL:RBUTR:2006:AW2845",5111,108,2020-04-08 00:00:00,"46e9e30c-2a38-4dbb-8456-e9a311e88644","http://standaarden.overheid.nl/owms/terms/Rechtbank_Midden-Nederland","RBMNE","beroep",1,0,"http://psi.rechtspraak.nl/procedure#eersteAanlegMeervoudig","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBMNE:2020:1567&keyword=griffier","ongegrond","ongegrond",0,1,0,4947.0000,-1086,3,18854,3,24.854,"female"
"ECLI:NL:CBB:2020:839","5e0c4f43-f997-4a9e-afc7-79d24e1d57b1","A.W.C.M. van Emmerik",2006-12-31 23:00:00,5069,"panel",0,1,"A.A. Dijk",2020-10-20 00:00:00,"ECLI:NL:CBB:2020:746",28,34,2020-11-17 00:00:00,"22421a88-6e8d-400b-b0e0-fc98826554ef","http://standaarden.overheid.nl/owms/terms/College_van_Beroep_voor_het_bedrijfsleven","CBB","beroep",1,0,"http://psi.rechtspraak.nl/procedure#eersteAanlegEnkelvoudig","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:CBB:2020:839&keyword=griffier","gegrond","gegrond",1,0,0,4945.0000,5041,4,18666,7,29.666,"female"
"ECLI:NL:RBDHA:2020:8703","7d5b3adf-06c0-402f-8677-1bdad1f8344d","A.K. Mireku",2011-03-31 22:00:00,3429,"single",1,0,"K.H.E. Swinkels",2019-07-19 00:00:00,"ECLI:NL:RBDHA:2019:7819",398,8,2020-08-20 00:00:00,"0213f3c8-5a01-45f7-8f3f-43dbb2d946df","http://standaarden.overheid.nl/owms/terms/Rechtbank_Den_Haag","RBDHA","beroep",1,0,"http://psi.rechtspraak.nl/procedure#eersteAanlegEnkelvoudig","https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBDHA:2020:8703&keyword=griffier","ongegrond","ongegrond",0,1,0,4944.0000,3031,0,5931,1,6.931,"female"
